subject,arm,cam_a,cam_b,point,raw_mm,aligned_mm
train39,T,webcam_r,basler,eye35(outer corner),1.804,1.306
train39,T,webcam_r,basler,eye39(inner corner),1.333,1.428
train39,T,webcam_r,basler,eye89(inner corner),1.835,1.713
train39,T,webcam_r,basler,eye93(outer corner),0.854,1.111
train39,T,webcam_r,basler,nose78(base of nose),1.651,1.579
train39,T,webcam_r,basler,nose84(base of nose),1.143,1.444
train39,S,webcam_r,webcam_c,eye35(outer corner),2.962,1.250
train39,S,webcam_r,webcam_c,eye39(inner corner),1.832,1.067
train39,S,webcam_r,webcam_c,eye89(inner corner),1.491,0.985
train39,S,webcam_r,webcam_c,eye93(outer corner),0.618,0.691
train39,S,webcam_r,webcam_c,nose78(base of nose),1.367,1.951
train39,S,webcam_r,webcam_c,nose84(base of nose),1.828,1.546
train39,T,webcam_r,webcam_c,eye35(outer corner),2.200,1.544
train39,T,webcam_r,webcam_c,eye39(inner corner),1.341,1.664
train39,T,webcam_r,webcam_c,eye89(inner corner),1.017,1.167
train39,T,webcam_r,webcam_c,eye93(outer corner),0.871,0.731
train39,T,webcam_r,webcam_c,nose78(base of nose),1.236,1.373
train39,T,webcam_r,webcam_c,nose84(base of nose),1.338,1.252
train39,S,webcam_r,webcam_l,eye35(outer corner),3.027,1.543
train39,S,webcam_r,webcam_l,eye39(inner corner),3.208,2.669
train39,S,webcam_r,webcam_l,eye89(inner corner),3.092,2.810
train39,S,webcam_r,webcam_l,eye93(outer corner),2.303,1.627
train39,S,webcam_r,webcam_l,nose78(base of nose),3.067,4.009
train39,S,webcam_r,webcam_l,nose84(base of nose),3.993,4.090
train39,T,webcam_r,webcam_l,eye35(outer corner),2.523,1.955
train39,T,webcam_r,webcam_l,eye39(inner corner),2.639,2.502
train39,T,webcam_r,webcam_l,eye89(inner corner),3.354,3.032
train39,T,webcam_r,webcam_l,eye93(outer corner),2.079,1.710
train39,T,webcam_r,webcam_l,nose78(base of nose),5.068,5.747
train39,T,webcam_r,webcam_l,nose84(base of nose),6.155,5.955
val02,S,webcam_c,basler,eye35(outer corner),0.808,0.654
val02,S,webcam_c,basler,eye39(inner corner),2.382,2.185
val02,S,webcam_c,basler,eye89(inner corner),1.937,1.861
val02,S,webcam_c,basler,eye93(outer corner),1.083,0.964
val02,S,webcam_c,basler,nose78(base of nose),0.938,1.305
val02,S,webcam_c,basler,nose84(base of nose),1.817,1.593
val02,T,webcam_c,basler,eye35(outer corner),1.658,1.654
val02,T,webcam_c,basler,eye39(inner corner),2.202,2.223
val02,T,webcam_c,basler,eye89(inner corner),2.395,2.455
val02,T,webcam_c,basler,eye93(outer corner),1.581,1.463
val02,T,webcam_c,basler,nose78(base of nose),0.904,0.974
val02,T,webcam_c,basler,nose84(base of nose),1.871,1.619
val02,S,webcam_l,basler,eye35(outer corner),1.017,1.089
val02,S,webcam_l,basler,eye39(inner corner),2.285,2.275
val02,S,webcam_l,basler,eye89(inner corner),2.513,2.488
val02,S,webcam_l,basler,eye93(outer corner),1.814,1.547
val02,S,webcam_l,basler,nose78(base of nose),1.230,1.355
val02,S,webcam_l,basler,nose84(base of nose),1.581,1.657
val02,T,webcam_l,basler,eye35(outer corner),0.857,1.013
val02,T,webcam_l,basler,eye39(inner corner),2.813,2.678
val02,T,webcam_l,basler,eye89(inner corner),2.949,2.879
val02,T,webcam_l,basler,eye93(outer corner),1.325,1.309
val02,T,webcam_l,basler,nose78(base of nose),1.761,2.042
val02,T,webcam_l,basler,nose84(base of nose),2.527,2.438
val02,S,webcam_l,webcam_c,eye35(outer corner),0.727,1.165
val02,S,webcam_l,webcam_c,eye39(inner corner),2.673,2.365
val02,S,webcam_l,webcam_c,eye89(inner corner),1.544,1.553
val02,S,webcam_l,webcam_c,eye93(outer corner),2.117,1.559
val02,S,webcam_l,webcam_c,nose78(base of nose),0.913,1.080
val02,S,webcam_l,webcam_c,nose84(base of nose),0.372,0.672
val02,T,webcam_l,webcam_c,eye35(outer corner),1.821,2.074
val02,T,webcam_l,webcam_c,eye39(inner corner),3.965,3.874
val02,T,webcam_l,webcam_c,eye89(inner corner),1.361,1.332
val02,T,webcam_l,webcam_c,eye93(outer corner),2.090,1.808
val02,T,webcam_l,webcam_c,nose78(base of nose),1.986,1.853
val02,T,webcam_l,webcam_c,nose84(base of nose),1.019,1.399
val02,S,webcam_r,basler,eye35(outer corner),2.971,1.832
val02,S,webcam_r,basler,eye39(inner corner),2.816,2.761
val02,S,webcam_r,basler,eye89(inner corner),3.853,3.249
val02,S,webcam_r,basler,eye93(outer corner),0.632,2.071
val02,S,webcam_r,basler,nose78(base of nose),1.511,1.757
val02,S,webcam_r,basler,nose84(base of nose),1.371,1.262
val02,T,webcam_r,basler,eye35(outer corner),1.566,1.484
val02,T,webcam_r,basler,eye39(inner corner),2.511,2.475
val02,T,webcam_r,basler,eye89(inner corner),2.568,2.495
val02,T,webcam_r,basler,eye93(outer corner),1.585,1.731
val02,T,webcam_r,basler,nose78(base of nose),1.556,1.538
val02,T,webcam_r,basler,nose84(base of nose),1.378,1.475
val02,S,webcam_r,webcam_c,eye35(outer corner),2.276,1.958
val02,S,webcam_r,webcam_c,eye39(inner corner),1.560,1.390
val02,S,webcam_r,webcam_c,eye89(inner corner),5.296,4.827
val02,S,webcam_r,webcam_c,eye93(outer corner),1.540,2.432
val02,S,webcam_r,webcam_c,nose78(base of nose),0.767,1.501
val02,S,webcam_r,webcam_c,nose84(base of nose),2.390,1.893
val02,T,webcam_r,webcam_c,eye35(outer corner),2.372,2.254
val02,T,webcam_r,webcam_c,eye39(inner corner),1.647,1.734
val02,T,webcam_r,webcam_c,eye89(inner corner),4.564,4.653
val02,T,webcam_r,webcam_c,eye93(outer corner),3.005,2.963
val02,T,webcam_r,webcam_c,nose78(base of nose),0.851,1.122
val02,T,webcam_r,webcam_c,nose84(base of nose),1.846,1.421
val02,S,webcam_r,webcam_l,eye35(outer corner),2.521,1.688
val02,S,webcam_r,webcam_l,eye39(inner corner),3.286,3.073
val02,S,webcam_r,webcam_l,eye89(inner corner),5.745,5.165
val02,S,webcam_r,webcam_l,eye93(outer corner),1.947,2.385
val02,S,webcam_r,webcam_l,nose78(base of nose),1.631,2.434
val02,S,webcam_r,webcam_l,nose84(base of nose),2.351,2.274
val02,T,webcam_r,webcam_l,eye35(outer corner),1.642,1.569
val02,T,webcam_r,webcam_l,eye39(inner corner),3.732,3.594
val02,T,webcam_r,webcam_l,eye89(inner corner),5.153,5.123
val02,T,webcam_r,webcam_l,eye93(outer corner),2.259,2.366
val02,T,webcam_r,webcam_l,nose78(base of nose),2.484,2.741
val02,T,webcam_r,webcam_l,nose84(base of nose),2.790,2.695
val03,S,webcam_l,webcam_c,eye35(outer corner),3.307,1.025
val03,S,webcam_l,webcam_c,eye39(inner corner),1.801,0.616
val03,S,webcam_l,webcam_c,eye89(inner corner),0.774,1.076
val03,S,webcam_l,webcam_c,eye93(outer corner),0.690,0.749
val03,S,webcam_l,webcam_c,nose78(base of nose),1.404,0.429
val03,S,webcam_l,webcam_c,nose84(base of nose),0.343,1.082
val03,T,webcam_l,webcam_c,eye35(outer corner),1.633,1.555
val03,T,webcam_l,webcam_c,eye39(inner corner),1.459,1.461
val03,T,webcam_l,webcam_c,eye89(inner corner),2.217,2.052
val03,T,webcam_l,webcam_c,eye93(outer corner),1.180,1.507
val03,T,webcam_l,webcam_c,nose78(base of nose),0.606,0.552
val03,T,webcam_l,webcam_c,nose84(base of nose),1.096,0.684
val03,S,webcam_r,webcam_c,eye35(outer corner),1.623,1.160
val03,S,webcam_r,webcam_c,eye39(inner corner),1.019,0.900
val03,S,webcam_r,webcam_c,eye89(inner corner),3.026,3.143
val03,S,webcam_r,webcam_c,eye93(outer corner),2.029,2.050
val03,S,webcam_r,webcam_c,nose78(base of nose),1.155,0.810
val03,S,webcam_r,webcam_c,nose84(base of nose),0.490,0.359
val03,T,webcam_r,webcam_c,eye35(outer corner),1.934,1.596
val03,T,webcam_r,webcam_c,eye39(inner corner),1.037,1.125
val03,T,webcam_r,webcam_c,eye89(inner corner),1.664,1.636
val03,T,webcam_r,webcam_c,eye93(outer corner),0.647,0.753
val03,T,webcam_r,webcam_c,nose78(base of nose),1.883,1.930
val03,T,webcam_r,webcam_c,nose84(base of nose),1.847,1.974
val03,S,webcam_r,webcam_l,eye35(outer corner),4.776,1.927
val03,S,webcam_r,webcam_l,eye39(inner corner),2.553,1.334
val03,S,webcam_r,webcam_l,eye89(inner corner),3.542,4.171
val03,S,webcam_r,webcam_l,eye93(outer corner),2.605,2.687
val03,S,webcam_r,webcam_l,nose78(base of nose),2.448,1.213
val03,S,webcam_r,webcam_l,nose84(base of nose),0.793,1.440
val03,T,webcam_r,webcam_l,eye35(outer corner),3.498,3.015
val03,T,webcam_r,webcam_l,eye39(inner corner),2.182,2.334
val03,T,webcam_r,webcam_l,eye89(inner corner),3.760,3.527
val03,T,webcam_r,webcam_l,eye93(outer corner),1.613,2.126
val03,T,webcam_r,webcam_l,nose78(base of nose),1.797,2.372
val03,T,webcam_r,webcam_l,nose84(base of nose),2.931,2.610
train35,S,webcam_c,basler,eye35(outer corner),1.560,1.001
train35,S,webcam_c,basler,eye39(inner corner),1.982,1.925
train35,S,webcam_c,basler,eye89(inner corner),1.919,1.510
train35,S,webcam_c,basler,eye93(outer corner),1.046,0.800
train35,S,webcam_c,basler,nose78(base of nose),1.298,1.121
train35,S,webcam_c,basler,nose84(base of nose),0.712,1.200
train35,T,webcam_c,basler,eye35(outer corner),2.412,2.185
train35,T,webcam_c,basler,eye39(inner corner),3.122,3.430
train35,T,webcam_c,basler,eye89(inner corner),3.586,3.921
train35,T,webcam_c,basler,eye93(outer corner),3.351,2.941
train35,T,webcam_c,basler,nose78(base of nose),3.210,1.588
train35,T,webcam_c,basler,nose84(base of nose),3.124,1.227
train35,S,webcam_l,basler,eye35(outer corner),2.138,1.310
train35,S,webcam_l,basler,eye39(inner corner),2.633,1.871
train35,S,webcam_l,basler,eye89(inner corner),1.706,1.640
train35,S,webcam_l,basler,eye93(outer corner),1.873,1.585
train35,S,webcam_l,basler,nose78(base of nose),0.926,1.812
train35,S,webcam_l,basler,nose84(base of nose),2.029,1.933
train35,T,webcam_l,basler,eye35(outer corner),1.067,0.885
train35,T,webcam_l,basler,eye39(inner corner),1.675,1.566
train35,T,webcam_l,basler,eye89(inner corner),1.698,1.584
train35,T,webcam_l,basler,eye93(outer corner),1.446,1.317
train35,T,webcam_l,basler,nose78(base of nose),0.739,1.313
train35,T,webcam_l,basler,nose84(base of nose),1.500,1.140
train35,S,webcam_l,webcam_c,eye35(outer corner),2.718,0.515
train35,S,webcam_l,webcam_c,eye39(inner corner),3.345,2.066
train35,S,webcam_l,webcam_c,eye89(inner corner),2.182,1.525
train35,S,webcam_l,webcam_c,eye93(outer corner),1.477,1.879
train35,S,webcam_l,webcam_c,nose78(base of nose),2.150,2.812
train35,S,webcam_l,webcam_c,nose84(base of nose),2.092,2.256
train35,T,webcam_l,webcam_c,eye35(outer corner),1.627,2.010
train35,T,webcam_l,webcam_c,eye39(inner corner),3.155,3.230
train35,T,webcam_l,webcam_c,eye89(inner corner),3.120,3.605
train35,T,webcam_l,webcam_c,eye93(outer corner),3.955,3.101
train35,T,webcam_l,webcam_c,nose78(base of nose),3.361,1.855
train35,T,webcam_l,webcam_c,nose84(base of nose),1.750,1.263
train35,S,webcam_r,basler,eye35(outer corner),2.626,1.349
train35,S,webcam_r,basler,eye39(inner corner),2.184,2.384
train35,S,webcam_r,basler,eye89(inner corner),3.017,2.682
train35,S,webcam_r,basler,eye93(outer corner),1.367,1.946
train35,S,webcam_r,basler,nose78(base of nose),1.386,1.530
train35,S,webcam_r,basler,nose84(base of nose),1.167,1.054
train35,T,webcam_r,basler,eye35(outer corner),2.302,1.638
train35,T,webcam_r,basler,eye39(inner corner),2.495,2.517
train35,T,webcam_r,basler,eye89(inner corner),2.418,2.432
train35,T,webcam_r,basler,eye93(outer corner),1.600,1.692
train35,T,webcam_r,basler,nose78(base of nose),2.033,1.975
train35,T,webcam_r,basler,nose84(base of nose),0.856,1.391
train35,S,webcam_r,webcam_c,eye35(outer corner),1.657,1.040
train35,S,webcam_r,webcam_c,eye39(inner corner),1.499,1.613
train35,S,webcam_r,webcam_c,eye89(inner corner),4.252,3.244
train35,S,webcam_r,webcam_c,eye93(outer corner),1.175,1.968
train35,S,webcam_r,webcam_c,nose78(base of nose),1.803,1.787
train35,S,webcam_r,webcam_c,nose84(base of nose),0.857,0.599
train35,T,webcam_r,webcam_c,eye35(outer corner),4.101,3.238
train35,T,webcam_r,webcam_c,eye39(inner corner),2.536,3.159
train35,T,webcam_r,webcam_c,eye89(inner corner),5.335,5.716
train35,T,webcam_r,webcam_c,eye93(outer corner),3.806,3.790
train35,T,webcam_r,webcam_c,nose78(base of nose),1.961,1.675
train35,T,webcam_r,webcam_c,nose84(base of nose),3.930,2.045
train35,S,webcam_r,webcam_l,eye35(outer corner),4.198,1.634
train35,S,webcam_r,webcam_l,eye39(inner corner),3.840,3.210
train35,S,webcam_r,webcam_l,eye89(inner corner),3.784,3.683
train35,S,webcam_r,webcam_l,eye93(outer corner),2.532,2.301
train35,S,webcam_r,webcam_l,nose78(base of nose),1.720,2.653
train35,S,webcam_r,webcam_l,nose84(base of nose),1.400,1.984
train35,T,webcam_r,webcam_l,eye35(outer corner),3.013,2.019
train35,T,webcam_r,webcam_l,eye39(inner corner),2.974,2.902
train35,T,webcam_r,webcam_l,eye89(inner corner),3.715,3.632
train35,T,webcam_r,webcam_l,eye93(outer corner),2.273,2.341
train35,T,webcam_r,webcam_l,nose78(base of nose),2.446,2.937
train35,T,webcam_r,webcam_l,nose84(base of nose),2.350,2.489
val04,S,webcam_c,basler,eye35(outer corner),1.980,1.489
val04,S,webcam_c,basler,eye39(inner corner),1.274,1.379
val04,S,webcam_c,basler,eye89(inner corner),0.456,0.901
val04,S,webcam_c,basler,eye93(outer corner),1.315,0.796
val04,S,webcam_c,basler,nose78(base of nose),1.370,1.185
val04,S,webcam_c,basler,nose84(base of nose),0.897,0.985
val04,T,webcam_c,basler,eye35(outer corner),1.055,0.799
val04,T,webcam_c,basler,eye39(inner corner),0.972,0.885
val04,T,webcam_c,basler,eye89(inner corner),0.251,0.508
val04,T,webcam_c,basler,eye93(outer corner),0.931,0.694
val04,T,webcam_c,basler,nose78(base of nose),0.712,0.720
val04,T,webcam_c,basler,nose84(base of nose),0.864,0.778
val04,S,webcam_l,basler,eye35(outer corner),0.523,0.782
val04,S,webcam_l,basler,eye39(inner corner),1.302,1.210
val04,S,webcam_l,basler,eye89(inner corner),1.868,1.204
val04,S,webcam_l,basler,eye93(outer corner),1.225,0.693
val04,S,webcam_l,basler,nose78(base of nose),2.134,2.506
val04,S,webcam_l,basler,nose84(base of nose),2.680,2.519
val04,T,webcam_l,basler,eye35(outer corner),0.386,0.388
val04,T,webcam_l,basler,eye39(inner corner),1.514,1.345
val04,T,webcam_l,basler,eye89(inner corner),1.022,0.951
val04,T,webcam_l,basler,eye93(outer corner),0.655,0.593
val04,T,webcam_l,basler,nose78(base of nose),1.700,2.000
val04,T,webcam_l,basler,nose84(base of nose),1.978,1.800
val04,S,webcam_l,webcam_c,eye35(outer corner),1.734,0.722
val04,S,webcam_l,webcam_c,eye39(inner corner),1.025,1.451
val04,S,webcam_l,webcam_c,eye89(inner corner),1.501,0.409
val04,S,webcam_l,webcam_c,eye93(outer corner),2.523,1.353
val04,S,webcam_l,webcam_c,nose78(base of nose),0.891,1.698
val04,S,webcam_l,webcam_c,nose84(base of nose),2.240,1.777
val04,T,webcam_l,webcam_c,eye35(outer corner),0.763,0.592
val04,T,webcam_l,webcam_c,eye39(inner corner),1.559,1.726
val04,T,webcam_l,webcam_c,eye89(inner corner),0.823,0.485
val04,T,webcam_l,webcam_c,eye93(outer corner),1.552,1.208
val04,T,webcam_l,webcam_c,nose78(base of nose),1.283,1.859
val04,T,webcam_l,webcam_c,nose84(base of nose),2.420,1.980
val04,S,webcam_r,basler,eye35(outer corner),1.912,1.392
val04,S,webcam_r,basler,eye39(inner corner),1.862,1.650
val04,S,webcam_r,basler,eye89(inner corner),0.681,0.990
val04,S,webcam_r,basler,eye93(outer corner),0.098,0.265
val04,S,webcam_r,basler,nose78(base of nose),3.642,2.891
val04,S,webcam_r,basler,nose84(base of nose),2.348,3.178
val04,T,webcam_r,basler,eye35(outer corner),2.065,2.033
val04,T,webcam_r,basler,eye39(inner corner),1.533,1.534
val04,T,webcam_r,basler,eye89(inner corner),1.721,1.857
val04,T,webcam_r,basler,eye93(outer corner),0.617,0.418
val04,T,webcam_r,basler,nose78(base of nose),3.818,3.258
val04,T,webcam_r,basler,nose84(base of nose),3.091,3.563
val04,S,webcam_r,webcam_c,eye35(outer corner),3.743,2.564
val04,S,webcam_r,webcam_c,eye39(inner corner),1.015,0.927
val04,S,webcam_r,webcam_c,eye89(inner corner),1.084,1.879
val04,S,webcam_r,webcam_c,eye93(outer corner),1.300,0.598
val04,S,webcam_r,webcam_c,nose78(base of nose),4.848,3.822
val04,S,webcam_r,webcam_c,nose84(base of nose),2.462,3.710
val04,T,webcam_r,webcam_c,eye35(outer corner),2.951,2.386
val04,T,webcam_r,webcam_c,eye39(inner corner),0.790,1.079
val04,T,webcam_r,webcam_c,eye89(inner corner),1.851,2.306
val04,T,webcam_r,webcam_c,eye93(outer corner),1.399,0.927
val04,T,webcam_r,webcam_c,nose78(base of nose),4.064,3.267
val04,T,webcam_r,webcam_c,nose84(base of nose),2.481,3.314
val04,S,webcam_r,webcam_l,eye35(outer corner),2.068,1.950
val04,S,webcam_r,webcam_l,eye39(inner corner),1.904,1.856
val04,S,webcam_r,webcam_l,eye89(inner corner),2.545,2.167
val04,S,webcam_r,webcam_l,eye93(outer corner),1.262,0.861
val04,S,webcam_r,webcam_l,nose78(base of nose),5.613,5.238
val04,S,webcam_r,webcam_l,nose84(base of nose),4.692,5.301
val04,T,webcam_r,webcam_l,eye35(outer corner),2.262,1.963
val04,T,webcam_r,webcam_l,eye39(inner corner),1.965,1.777
val04,T,webcam_r,webcam_l,eye89(inner corner),2.659,2.725
val04,T,webcam_r,webcam_l,eye93(outer corner),0.621,0.700
val04,T,webcam_r,webcam_l,nose78(base of nose),5.325,5.077
val04,T,webcam_r,webcam_l,nose84(base of nose),4.865,5.219
val05,S,webcam_c,basler,eye35(outer corner),0.830,0.729
val05,S,webcam_c,basler,eye39(inner corner),1.622,1.584
val05,S,webcam_c,basler,eye89(inner corner),1.679,2.132
val05,S,webcam_c,basler,eye93(outer corner),2.118,1.438
val05,S,webcam_c,basler,nose78(base of nose),0.661,0.663
val05,S,webcam_c,basler,nose84(base of nose),1.019,0.476
val05,T,webcam_c,basler,eye35(outer corner),1.166,1.146
val05,T,webcam_c,basler,eye39(inner corner),1.712,1.710
val05,T,webcam_c,basler,eye89(inner corner),1.615,1.645
val05,T,webcam_c,basler,eye93(outer corner),1.290,1.187
val05,T,webcam_c,basler,nose78(base of nose),0.794,0.587
val05,T,webcam_c,basler,nose84(base of nose),0.895,0.471
val05,S,webcam_l,basler,eye35(outer corner),0.335,0.458
val05,S,webcam_l,basler,eye39(inner corner),2.199,2.172
val05,S,webcam_l,basler,eye89(inner corner),1.892,1.671
val05,S,webcam_l,basler,eye93(outer corner),1.863,1.727
val05,S,webcam_l,basler,nose78(base of nose),3.297,3.207
val05,S,webcam_l,basler,nose84(base of nose),2.964,3.183
val05,T,webcam_l,basler,eye35(outer corner),1.137,0.934
val05,T,webcam_l,basler,eye39(inner corner),0.763,0.685
val05,T,webcam_l,basler,eye89(inner corner),2.045,1.901
val05,T,webcam_l,basler,eye93(outer corner),1.026,1.089
val05,T,webcam_l,basler,nose78(base of nose),1.884,2.774
val05,T,webcam_l,basler,nose84(base of nose),3.598,2.863
val05,S,webcam_l,webcam_c,eye35(outer corner),0.989,0.751
val05,S,webcam_l,webcam_c,eye39(inner corner),2.208,2.436
val05,S,webcam_l,webcam_c,eye89(inner corner),0.870,1.240
val05,S,webcam_l,webcam_c,eye93(outer corner),3.452,2.463
val05,S,webcam_l,webcam_c,nose78(base of nose),3.741,3.258
val05,S,webcam_l,webcam_c,nose84(base of nose),2.154,3.001
val05,T,webcam_l,webcam_c,eye35(outer corner),0.584,0.571
val05,T,webcam_l,webcam_c,eye39(inner corner),1.633,1.529
val05,T,webcam_l,webcam_c,eye89(inner corner),0.904,0.795
val05,T,webcam_l,webcam_c,eye93(outer corner),1.643,1.399
val05,T,webcam_l,webcam_c,nose78(base of nose),2.569,2.801
val05,T,webcam_l,webcam_c,nose84(base of nose),2.892,2.832
val05,S,webcam_r,basler,eye35(outer corner),0.761,1.008
val05,S,webcam_r,basler,eye39(inner corner),1.728,1.524
val05,S,webcam_r,basler,eye89(inner corner),1.431,0.608
val05,S,webcam_r,basler,eye93(outer corner),2.022,1.122
val05,S,webcam_r,basler,nose78(base of nose),3.284,3.157
val05,S,webcam_r,basler,nose84(base of nose),2.920,3.376
val05,T,webcam_r,basler,eye35(outer corner),1.235,1.154
val05,T,webcam_r,basler,eye39(inner corner),1.590,1.475
val05,T,webcam_r,basler,eye89(inner corner),1.403,1.227
val05,T,webcam_r,basler,eye93(outer corner),0.642,0.588
val05,T,webcam_r,basler,nose78(base of nose),2.932,2.787
val05,T,webcam_r,basler,nose84(base of nose),2.715,2.995
val05,S,webcam_r,webcam_c,eye35(outer corner),1.230,1.244
val05,S,webcam_r,webcam_c,eye39(inner corner),1.076,1.183
val05,S,webcam_r,webcam_c,eye89(inner corner),2.847,2.631
val05,S,webcam_r,webcam_c,eye93(outer corner),0.527,0.314
val05,S,webcam_r,webcam_c,nose78(base of nose),3.077,3.322
val05,S,webcam_r,webcam_c,nose84(base of nose),3.799,3.589
val05,T,webcam_r,webcam_c,eye35(outer corner),1.782,1.652
val05,T,webcam_r,webcam_c,eye39(inner corner),0.791,0.809
val05,T,webcam_r,webcam_c,eye89(inner corner),2.643,2.617
val05,T,webcam_r,webcam_c,eye93(outer corner),0.731,0.795
val05,T,webcam_r,webcam_c,nose78(base of nose),2.403,2.889
val05,T,webcam_r,webcam_c,nose84(base of nose),3.573,3.174
val05,S,webcam_r,webcam_l,eye35(outer corner),0.488,0.891
val05,S,webcam_r,webcam_l,eye39(inner corner),3.131,3.234
val05,S,webcam_r,webcam_l,eye89(inner corner),3.084,2.103
val05,S,webcam_r,webcam_l,eye93(outer corner),3.329,2.243
val05,S,webcam_r,webcam_l,nose78(base of nose),6.516,6.345
val05,S,webcam_r,webcam_l,nose84(base of nose),5.803,6.427
val05,T,webcam_r,webcam_l,eye35(outer corner),2.066,1.739
val05,T,webcam_r,webcam_l,eye39(inner corner),1.768,1.527
val05,T,webcam_r,webcam_l,eye89(inner corner),3.265,2.995
val05,T,webcam_r,webcam_l,eye93(outer corner),1.391,1.362
val05,T,webcam_r,webcam_l,nose78(base of nose),4.805,5.539
val05,T,webcam_r,webcam_l,nose84(base of nose),6.256,5.816
